Wavelength,Reflectance_1,Reflectance_2,Reflectance_3,Reflectance_4,Reflectance_5
350,-0.251323789358139,0.151956588029861,-0.176642581820488,0.0542084537446499,-0.161603569984436
351,-0.490785717964172,0.382531046867371,0.126097694039345,0.480243921279907,-0.038346704095602
352,-0.0546030327677727,0.25246986746788,0.24312886595726,0.131885841488838,0.0486891567707062
353,0.22317998111248,0.0880759209394455,0.376564770936966,0.0623978152871132,-0.0785300508141518
354,0.221403881907463,0.00798394344747066,0.334455996751785,0.197554156184196,-0.211725622415543
355,0.19245757162571,-0.0330896154046059,0.0120378080755472,0.106899529695511,-0.165275767445564
356,-0.0265758279711008,0.00840361602604389,-0.00377951539121568,-0.0427167750895023,-0.208224102854729
357,-0.0345760062336922,0.0962357744574547,0.0868179351091385,0.000570203468669206,-0.0514773204922676
358,0.0733205005526543,0.112374857068062,0.134098246693611,0.102660402655602,0.0657518580555916
359,0.0351652503013611,0.00684206932783127,0.149755224585533,0.0609562620520592,-0.129210978746414
360,0.060729157179594,0.0671401172876358,0.127706661820412,0.0477073341608047,-0.136543735861778
361,0.0954837128520012,0.0845334380865097,0.103881150484085,0.055088683962822,-0.0876338109374046
362,0.0950891822576523,0.0184042174369097,0.0902454778552055,0.0651597827672958,-0.0596277490258217
363,0.056076418608427,0.0689949691295624,0.0720929056406021,0.0783279985189438,0.0283118356019258
364,0.0565404780209064,0.0731813162565231,0.0722392871975899,0.059105172753334,0.0432308912277222
365,0.0609238296747208,0.0501995049417019,0.0769522562623024,0.0679477006196976,0.043545987457037
366,0.0491140745580196,0.0379315689206123,0.07418342679739,0.108256042003632,0.0600207522511482
367,0.0702958032488823,0.0468999743461609,0.0635719671845436,0.0400064885616302,0.00224667368456721
368,0.0793791189789772,0.0539761632680893,0.0694074034690857,0.0191726330667734,0.000494406733196229
369,0.0714216604828835,0.0490139052271843,0.0712407678365707,0.0439652763307095,0.0307429358363152
370,0.0595133937895298,0.0359525009989738,0.0504453778266907,0.0615350902080536,0.0350763835012913
371,0.067266970872879,0.0509592406451702,0.0463277213275433,0.0482570938766003,0.0331748574972153
372,0.0569855533540249,0.0522731319069862,0.0625064969062805,0.0491858944296837,0.0460234470665455
373,0.0362719893455505,0.0424577854573727,0.0784776583313942,0.0629367232322693,0.0593655928969383
374,0.0382165051996708,0.0506093129515648,0.0675677135586739,0.0592603869736195,0.0434312298893929
375,0.0442807748913765,0.0487834811210632,0.0631260722875595,0.0531626790761948,0.0230259094387293
376,0.0536734648048878,0.043530561029911,0.0556523911654949,0.0513864047825336,0.02357592061162
377,0.0569177567958832,0.0402622893452644,0.0471402257680893,0.0541261620819569,0.0376680977642536
378,0.0317356586456299,0.0391775257885456,0.0589380376040936,0.0555952303111553,0.0222734566777945
379,0.0285151228308678,0.0516625680029392,0.0529745705425739,0.0429027862846851,0.0345144271850586
380,0.0387754887342453,0.0607184246182442,0.0462555326521397,0.0421426929533482,0.0549955852329731
381,0.0462377518415451,0.0527130290865898,0.0509241595864296,0.060894638299942,0.0571742542088032
382,0.0502518974244595,0.0338931567966938,0.0357544273138046,0.0413800217211246,0.0370127595961094
383,0.0534539744257927,0.0343947522342205,0.0404059924185276,0.0448395051062107,0.0324658490717411
384,0.0520370155572891,0.0485011115670204,0.0543999299407005,0.0574627704918385,0.0447637103497982
385,0.0447697080671787,0.0570930428802967,0.055128488689661,0.0498185865581036,0.0578952208161354
386,0.0491842664778233,0.0523998625576496,0.0517968907952309,0.0510722808539867,0.0527061112225056
387,0.0558089576661587,0.0380857437849045,0.0548745952546597,0.0399397127330303,0.0516743659973145
388,0.0537524037063122,0.0285223070532084,0.0633776858448982,0.0287308599799871,0.0533774755895138
389,0.0377188473939896,0.0387512221932411,0.0680608451366425,0.0461879260838032,0.041493859142065
390,0.0426806136965752,0.0395930372178555,0.0643915086984634,0.0466655381023884,0.035809513181448
391,0.0546817407011986,0.0330181792378426,0.0576628930866718,0.0437129288911819,0.034264974296093
392,0.0585390403866768,0.0300517678260803,0.0558093786239624,0.0473484881222248,0.0359061434864998
393,0.0463297292590141,0.0472666919231415,0.0677146837115288,0.053921427577734,0.0443539768457413
394,0.04287925735116,0.0549152791500092,0.0698470622301102,0.0615571886301041,0.0452139377593994
395,0.0456704013049603,0.0523692741990089,0.0620565637946129,0.0559856109321117,0.0430714264512062
396,0.047519788146019,0.0470886342227459,0.0514661595225334,0.0386397950351238,0.0437247231602669
397,0.046201728284359,0.0484586171805859,0.0497963018715382,0.058013129979372,0.0451442748308182
398,0.0478819496929646,0.0474137179553509,0.043302908539772,0.0628734454512596,0.0405741669237614
399,0.0522278249263763,0.0438964553177357,0.0383293256163597,0.0555188171565533,0.0380244478583336
400,0.0551950298249722,0.0411606170237064,0.0443914495408535,0.0546315014362335,0.0449860990047455
401,0.0470945201814175,0.039987575262785,0.0472602471709251,0.0538600198924541,0.0364326536655426
402,0.0504519417881966,0.0426088310778141,0.0508686304092407,0.050907488912344,0.0405124127864838
403,0.0597057305276394,0.0459241345524788,0.0568570829927921,0.0490667186677456,0.0520624630153179
404,0.0518894456326962,0.0443254821002483,0.0634917393326759,0.053515013307333,0.0436771176755428
405,0.0603420734405518,0.0463730990886688,0.0524462498724461,0.0466056205332279,0.0390366576611996
406,0.0585264824330807,0.0437001660466194,0.0452748909592628,0.0441471859812737,0.0411319099366665
407,0.0422286577522755,0.0376595295965672,0.0494752377271652,0.051081195473671,0.0455225966870785
408,0.0510952733457088,0.0468864031136036,0.0438871085643768,0.0499422773718834,0.0414469353854656
409,0.0557404309511185,0.0527595058083534,0.0510336570441723,0.0520675666630268,0.0393170937895775
410,0.0530242212116718,0.0516576953232288,0.0562577173113823,0.0541652515530586,0.0391348749399185
411,0.0481455586850643,0.0463667325675488,0.0482821650803089,0.0521047227084637,0.0397814810276031
412,0.0516579188406467,0.0464037694036961,0.0525850430130959,0.0490961223840714,0.0460036210715771
413,0.0505545809864998,0.0459426566958427,0.0538057275116444,0.0482513718307018,0.0421828031539917
