Wavelength,Reflectance_1,Reflectance_2,Reflectance_3,Reflectance_4,Reflectance_5
350,0.362011283636093,0.318047255277634,-0.142793372273445,-0.050055518746376,-0.0939921587705612
351,-0.244926989078522,0.144247144460678,-0.0648653656244278,-0.180891633033752,-0.159546002745628
352,-0.525534451007843,-0.294097930192947,-0.163628369569778,-0.0982527434825897,0.0432497411966324
353,-0.0901784971356392,-0.275188207626343,-0.0637946128845215,0.134991660714149,0.354614615440369
354,0.203423365950584,0.0665898695588112,-0.0387040339410305,0.0987289249897003,0.192751333117485
355,0.134538277983665,0.0862117856740952,-0.322441279888153,-0.0273135099560022,-0.155308783054352
356,0.0046173669397831,-0.0319527722895145,-0.252316981554031,-0.0706292316317558,-0.406453818082809
357,0.0217814520001411,-0.00488051120191813,-0.0108813643455505,0.038164559751749,-0.104525089263916
358,0.0571329072117805,0.0703051760792732,0.0880558341741562,0.115624465048313,0.129104733467102
359,-0.0436657071113586,0.0464833043515682,0.0521257854998112,0.0798719450831413,-0.122261665761471
360,0.00366899115033448,0.0226971004158258,-0.0133792292326689,-0.00566572695970535,-0.0253355242311954
361,0.0376755148172379,0.0587134324014187,-0.054590031504631,-0.00782995484769344,0.0869197994470596
362,0.0151127697899938,0.111839644610882,-0.0525540970265865,0.0491337105631828,0.0618156380951405
363,0.03907136246562,0.0618923790752888,0.030632646754384,0.0387423671782017,0.0163988899439573
364,0.0233302284032106,0.0171577055007219,0.072551891207695,0.0567420609295368,0.0809999853372574
365,0.0310012567788363,0.0286955535411835,0.0726376622915268,0.0917004644870758,0.0990514233708382
366,0.0782722011208534,0.0750948041677475,0.0518754124641418,0.11110108345747,0.0102059477940202
367,0.0601230189204216,0.025891849771142,0.016055328771472,0.0583582855761051,-0.0298250261694193
368,0.0425608567893505,-0.00210638507269323,-0.00582130439579487,0.0332112684845924,0.0103559019044042
369,0.0392654426395893,0.0122192045673728,-0.00135563011281192,0.0414878092706203,0.059649646282196
370,0.0392975322902203,0.0406294576823711,0.0196968130767345,0.0496391281485558,0.0510138012468815
371,0.0311705302447081,0.037813488394022,0.0193176101893187,0.0433810874819756,0.0242490265518427
372,0.0373699329793453,0.0326729714870453,0.0324848406016827,0.0411620773375034,0.0280520934611559
373,0.0500161983072758,0.0335588864982128,0.0465408936142921,0.0466419644653797,0.0485391356050968
374,0.0466963276267052,0.0338308587670326,0.0273124314844608,0.0523803122341633,0.0422747544944286
375,0.0449669621884823,0.035079549998045,0.0240233317017555,0.0428328178822994,0.0432733818888664
376,0.0404402948915958,0.0428244061768055,0.0372437536716461,0.0317997224628925,0.0442250892519951
377,0.0344229005277157,0.0508410073816776,0.0520859062671661,0.0354705303907394,0.0384194403886795
378,0.0361719653010368,0.0412974134087563,0.0474796630442142,0.067703865468502,0.0246615819633007
379,0.034397542476654,0.0341683030128479,0.0264551527798176,0.0602418072521687,0.0315870977938175
380,0.0356984473764896,0.0371640399098396,0.0203890409320593,0.0390158668160439,0.0522820092737675
381,0.042708657681942,0.045713759958744,0.0382138155400753,0.0348408706486225,0.0647971332073212
382,0.0401763767004013,0.0366035364568233,0.0306255389004946,0.0417706556618214,0.0247546955943108
383,0.0510989837348461,0.0243249163031578,0.0281491205096245,0.0388445518910885,0.0317743755877018
384,0.0585239604115486,0.030895184725523,0.0393519327044487,0.0374441109597683,0.0570449531078339
385,0.0452673695981503,0.0615055672824383,0.0544549748301506,0.0506412871181965,0.044172178953886
386,0.0513583086431026,0.0504059307277203,0.0199240315705538,0.0449221506714821,0.0387588515877724
387,0.0556083247065544,0.0405143089592457,0.016639169305563,0.0324283242225647,0.0457773394882679
388,0.0504962876439095,0.0410924442112446,0.0414841957390308,0.0268669594079256,0.051894661039114
389,0.0415212288498878,0.0360152535140514,0.0358167514204979,0.03653609380126,0.0378935262560844
390,0.040269497781992,0.0404559709131718,0.0263234432786703,0.038255400955677,0.0319033302366734
391,0.0447899587452412,0.0419170819222927,0.0328547284007072,0.0381817258894444,0.038152489811182
392,0.0469243936240673,0.0386886298656464,0.0478103086352348,0.0413531437516212,0.0474770553410053
393,0.0343870930373669,0.0464459210634232,0.0320986583828926,0.0465273298323154,0.0395828299224377
394,0.0480108186602592,0.0451946333050728,0.0295585114508867,0.0461443848907948,0.0447615720331669
395,0.0586961843073368,0.0483851730823517,0.0358906239271164,0.0415402539074421,0.0491410903632641
396,0.0441663078963757,0.0604697465896606,0.0385810472071171,0.038103099912405,0.0399603061378002
397,0.0354429818689823,0.0442541614174843,0.0314597599208355,0.0467127598822117,0.0296856574714184
398,0.0444753840565681,0.0355793349444866,0.031502652913332,0.0467319451272488,0.0315122082829475
399,0.0505407713353634,0.0372778810560703,0.038497056812048,0.0452380552887917,0.0394407883286476
400,0.0330214649438858,0.0392179861664772,0.0444894693791866,0.0530955195426941,0.0409478098154068
401,0.035338468849659,0.0372186563909054,0.0403082482516766,0.0446987673640251,0.0310710333287716
