Wavelength,Reflectance_1,Reflectance_2,Reflectance_3,Reflectance_4,Reflectance_5
350,0.0413337498903275,0.8219895362854,0.928421497344971,-0.731489062309265,-0.362012177705765
351,0.170202791690826,0.174721658229828,0.239375293254852,-0.0928246006369591,0.461800277233124
352,0.208534002304077,-0.229797825217247,-0.00375515245832503,0.309302300214767,0.0176893342286348
353,0.149085566401482,-0.0543615631759167,-0.0475738197565079,0.188270851969719,-0.206337988376617
354,0.0808980315923691,0.203405827283859,0.0454721637070179,-0.0595428720116615,0.0577111132442951
355,0.0883928835391998,-0.0414294041693211,0.104440592229366,0.0926452949643135,0.275671005249023
356,0.11375542730093,-0.0175502616912127,0.148549064993858,-0.046071745455265,0.142702654004097
357,0.156065046787262,0.160305365920067,0.142342999577522,-0.0430209599435329,-0.00509822834283113
358,0.127990216016769,0.217393264174461,0.112451151013374,0.0765125080943108,0.00937522947788239
359,-0.0352265164256096,0.0503507554531097,0.112184576690197,0.0338733196258545,0.0848929733037949
360,-0.0350091569125652,0.0364284552633762,0.167608246207237,0.00289990124292672,0.110966853797436
361,-0.00354975298978388,0.050884086638689,0.150311723351479,-0.0200177971273661,0.10274351388216
362,0.00821574684232473,0.0302762407809496,0.0515528544783592,-0.0223159529268742,0.0873740017414093
363,0.0700119957327843,0.042752344161272,0.0234457664191723,0.0619670301675797,0.0875870808959007
364,0.101426333189011,0.052644144743681,0.08457912504673,0.0781887248158455,0.0248004179447889
365,0.0888508930802345,0.06309924274683,0.112805962562561,0.0465569533407688,0.0100747374817729
366,0.0448095500469208,0.0688281133770943,0.0543087497353554,0.0174391847103834,0.0789225175976753
367,0.021990891546011,0.0374215841293335,0.0374970212578773,0.0647867694497108,0.0432335622608662
368,0.0340005680918694,0.0462143123149872,0.0347401686012745,0.0562416464090347,0.0193516314029694
369,0.0516279712319374,0.0682163089513779,0.0382252000272274,0.0160275660455227,0.0409147702157497
370,0.0417174510657787,0.056403823196888,0.046741746366024,0.0123833417892456,0.0896318033337593
