Wavelength,Reflectance_1,Reflectance_2,Reflectance_3,Reflectance_4,Reflectance_5
350,0.117366641759872,0.205172762274742,0.0151593228802085,0.33786928653717,0.0383877716958523
351,0.0629768222570419,0.0902230814099312,0.0811325758695602,0.183121487498283,0.262586206197739
352,0.0914202928543091,0.0310072377324104,-0.0768146887421608,-0.00526893371716142,0.313479632139206
353,0.148715153336525,0.0277213789522648,0.0532592758536339,-0.00441595166921616,0.309352904558182
354,0.168999657034874,0.03766980022192,0.209308102726936,0.123090527951717,0.301365733146667
355,0.147719666361809,0.00757940905168653,0.0701872408390045,0.183471515774727,0.286782205104828
356,0.153742134571075,-0.0492965579032898,0.00900588650256395,-0.012024107389152,0.062503270804882
357,0.142580464482307,0.00954846944659948,0.0351230017840862,-0.0659474208950996,0.0569203682243824
358,0.112764254212379,0.101936317980289,0.0813016295433044,0.0202007330954075,0.188414484262466
359,0.0805128291249275,0.0851803869009018,0.0889599323272705,0.057278286665678,0.171443372964859
360,0.07644834369421,0.0655409172177315,0.0825640261173248,0.0500685572624207,0.106829352676868
361,0.0664126500487328,0.0549096055328846,0.0406450927257538,0.0344323478639126,0.0767493173480034
362,0.0477584786713123,0.0417443737387657,-0.00451386487111449,0.0349039845168591,0.0767263770103455
363,0.0594958141446114,0.0115091856569052,0.0444412343204021,0.0647997558116913,0.052003275603056
364,0.0748241916298866,0.0288846399635077,0.0566161014139652,0.0694654062390327,0.0474762804806232
365,0.0768896043300629,0.0519605353474617,0.0419272817671299,0.0708517879247665,0.058864526450634
366,0.0599064007401466,0.0478923805058002,0.0305272191762924,0.0846686884760857,0.0727065578103065
367,0.025332935154438,0.0297491475939751,0.0418613851070404,0.0886154621839523,0.0729939416050911
368,0.0333178676664829,0.0469468683004379,0.0541622750461102,0.0641741305589676,0.0772998631000519
369,0.0634665712714195,0.0702446699142456,0.0634191334247589,0.0399059019982815,0.0828020870685577
370,0.0723779127001762,0.0580627284944057,0.0705748796463013,0.0453617535531521,0.0804409459233284
371,0.0560500435531139,0.0290206577628851,0.0650489404797554,0.0506170690059662,0.064306803047657
372,0.0415525287389755,0.0355842895805836,0.0694383904337883,0.0583614334464073,0.0499738752841949
373,0.0378833971917629,0.0671345442533493,0.0744599401950836,0.0633149966597557,0.0448795966804028
374,0.0408535934984684,0.0740838125348091,0.0551532283425331,0.0572458915412426,0.0475556924939156
375,0.0668261870741844,0.0572865903377533,0.0485240183770657,0.0535510294139385,0.0458144284784794
376,0.0763306841254234,0.0467499271035194,0.0524616613984108,0.0539428815245628,0.0542111620306969
377,0.0622890330851078,0.0510083474218845,0.0595018975436687,0.0534135550260544,0.0718827322125435
378,0.0604671388864517,0.0501211695373058,0.0629025623202324,0.0412979163229465,0.0770967975258827
379,0.0673262923955917,0.0396100617945194,0.0555077716708183,0.0418435633182526,0.0599953606724739
380,0.0679256245493889,0.0325411558151245,0.0532360970973969,0.043635506182909,0.0505445562303066
381,0.0555113591253757,0.0358562171459198,0.0610040053725243,0.03964763879776,0.0615796782076359
382,0.044742289930582,0.0380222015082836,0.0471398867666721,0.0523599497973919,0.0520321130752563
383,0.044498223811388,0.0396356470882893,0.0496469438076019,0.0549054145812988,0.0579644031822681
384,0.0476295873522758,0.045814286917448,0.0652998387813568,0.0511909835040569,0.0610622353851795
385,0.0442495085299015,0.0567031279206276,0.0723652243614197,0.0521319806575775,0.0403937883675098
386,0.0437626093626022,0.0449123233556747,0.0459276922047138,0.0429175607860088,0.0569904819130898
387,0.0480624102056026,0.0373859852552414,0.0355798192322254,0.0378280766308308,0.0587534755468369
388,0.0540716834366322,0.035802349448204,0.0468592122197151,0.04103684425354,0.0476230084896088
389,0.0560729317367077,0.0260885450989008,0.0524579547345638,0.0481173694133759,0.0602766573429108
390,0.0572695322334766,0.0377671979367733,0.0540689490735531,0.0580071061849594,0.0544654540717602
391,0.0617946684360504,0.0423952899873257,0.0508536137640476,0.0543488189578056,0.0507136434316635
392,0.0640852972865105,0.0332624986767769,0.0450175367295742,0.0422001667320728,0.0574282296001911
393,0.0471104979515076,0.039286881685257,0.0421184189617634,0.0542755797505379,0.0583944134414196
394,0.039375551044941,0.0456499345600605,0.0516152419149876,0.0564829893410206,0.0554428324103355
395,0.0429340377449989,0.0478485375642776,0.0565040409564972,0.0525370761752129,0.0587014928460121
396,0.0529877133667469,0.0465930290520191,0.0465124472975731,0.050741370767355,0.0680348724126816
397,0.0652991384267807,0.0519778542220592,0.0430234782397747,0.0486818514764309,0.0503373481333256
398,0.0635159686207771,0.0412628464400768,0.0467454940080643,0.0529581122100353,0.0404665507376194
399,0.0529844015836716,0.0312406979501247,0.047214861959219,0.0546901263296604,0.0421524532139301
400,0.0464258566498756,0.0429653599858284,0.0370900556445122,0.0452301502227783,0.0467872396111488
401,0.0469007417559624,0.0442980006337166,0.0450538843870163,0.0443277657032013,0.0487395599484444
402,0.0513845719397068,0.044721033424139,0.0533909313380718,0.0476593375205994,0.0507781729102135
403,0.0540894865989685,0.0475105792284012,0.0530462861061096,0.0497568212449551,0.0533897131681442
404,0.0494451373815536,0.0495432950556278,0.0456331260502338,0.0466951765120029,0.0549023859202862
405,0.0484210066497326,0.0470939390361309,0.0469527654349804,0.0472726635634899,0.0510480813682079
406,0.0479723960161209,0.0434191077947617,0.0462651737034321,0.0473584234714508,0.0508486889302731
407,0.0465769991278648,0.0421722009778023,0.0409448519349098,0.0452046655118465,0.0549273490905762
408,0.0477115586400032,0.0458240881562233,0.0454764887690544,0.0450126715004444,0.0491919480264187
409,0.0514400415122509,0.0489348843693733,0.0497599877417088,0.048324927687645,0.0484308302402496
410,0.051262866705656,0.0513427071273327,0.0502903871238232,0.048430796712637,0.0490331649780273
411,0.0449233055114746,0.0527377724647522,0.0476469472050667,0.0426688455045223,0.0460683219134808
412,0.0471800416707993,0.0482959188520908,0.0498251058161259,0.0469322390854359,0.0439610220491886
413,0.0496977716684341,0.0442213639616966,0.048893179744482,0.0465371944010258,0.0457618460059166
414,0.0505074895918369,0.0423845201730728,0.0458924882113934,0.0429070144891739,0.0498509742319584
415,0.0508188866078854,0.0426580868661404,0.0456598475575447,0.0438295938074589,0.0521497093141079
416,0.0519751235842705,0.046371802687645,0.0475896000862122,0.0451322048902512,0.049470279365778
417,0.0508548878133297,0.0505646541714668,0.0490596182644367,0.0437859706580639,0.0469767414033413
418,0.0485046021640301,0.0525029040873051,0.0489096604287624,0.0426664613187313,0.048115462064743
419,0.0498923733830452,0.0504636131227016,0.0477666109800339,0.0492869541049004,0.0533582679927349
420,0.0516237914562225,0.0458433590829372,0.048451766371727,0.0489159300923347,0.0521914400160313
421,0.0500551536679268,0.0429614782333374,0.0494925566017628,0.0445349514484406,0.0498400963842869
422,0.0453396439552307,0.0441250987350941,0.0489395670592785,0.0417045913636684,0.0504493713378906
423,0.045229859650135,0.0477452203631401,0.0447899326682091,0.0449207946658134,0.0500019900500774
424,0.046032503247261,0.0482894964516163,0.0450564585626125,0.0471221283078194,0.0495879240334034
425,0.0467541851103306,0.045964926481247,0.0477154664695263,0.0488137938082218,0.0493776351213455
426,0.0474756918847561,0.0436855033040047,0.0481780767440796,0.051574382930994,0.0494410283863544
427,0.0499639883637428,0.0462312698364258,0.0467618480324745,0.0505289174616337,0.0506964065134525
428,0.0495655871927738,0.0472759045660496,0.0465067364275455,0.0473277941346169,0.0499225556850433
429,0.046524103730917,0.0461230278015137,0.046951200813055,0.0449458137154579,0.047909140586853
430,0.0449226051568985,0.0463390871882439,0.0453506112098694,0.0464388988912106,0.0480120852589607
431,0.0478473976254463,0.0471740663051605,0.0439303778111935,0.0482467114925385,0.0465822815895081
432,0.051970150321722,0.0467432364821434,0.0445948503911495,0.048706378787756,0.0472890175879002
433,0.053334292024374,0.0448799170553684,0.0468837916851044,0.0477493107318878,0.0501911342144012
434,0.0481673404574394,0.0441862903535366,0.0468628071248531,0.0472270920872688,0.0482281744480133
435,0.0478820465505123,0.0461618192493916,0.0461866743862629,0.0471964031457901,0.0482820309698582
436,0.0495941713452339,0.0483712032437325,0.0461350753903389,0.0477489121258259,0.0498919822275639
437,0.0481835976243019,0.0483093224465847,0.0470775812864304,0.0481376126408577,0.0505938269197941
438,0.0450502559542656,0.0470059439539909,0.0466731861233711,0.0445351861417294,0.0479093082249165
439,0.0440960414707661,0.0463570281863213,0.0456128343939781,0.0437890104949474,0.0474777668714523
440,0.0453844554722309,0.0461389943957329,0.0450810194015503,0.0458347201347351,0.0489999875426292
441,0.0466260053217411,0.0451593101024628,0.0459992960095406,0.0465771928429604,0.0488672703504562
442,0.0475234277546406,0.0457465164363384,0.0447935685515404,0.0461652055382729,0.0482075586915016
443,0.0482035838067532,0.0461537167429924,0.0457782484591007,0.0468852780759335,0.0481040105223656
444,0.0481816753745079,0.0458504743874073,0.0491375997662544,0.0483623556792736,0.0488000735640526
445,0.046092052012682,0.0464169271290302,0.0487194806337357,0.0465012788772583,0.0494341962039471
446,0.0445955917239189,0.0474200621247292,0.0472425222396851,0.0455817766487598,0.0506299696862698
447,0.0452536903321743,0.0476699844002724,0.0461692214012146,0.0448484010994434,0.0496627055108547
448,0.0476554185152054,0.0466376729309559,0.0461985766887665,0.0436630696058273,0.045760203152895
449,0.0464734844863415,0.0463682040572166,0.0466238372027874,0.0455937311053276,0.0460932105779648
450,0.0466714017093182,0.044834066182375,0.0468780249357224,0.0469606593251228,0.0465676449239254
451,0.0481375530362129,0.0437555313110352,0.0468739792704582,0.04692642390728,0.0469211302697659
452,0.0483807995915413,0.0457242913544178,0.0468461439013481,0.0464085750281811,0.0484385415911674
453,0.0479116514325142,0.0452145710587502,0.047040943056345,0.0472937934100628,0.0490213967859745
454,0.0479453727602959,0.0461211837828159,0.0483676120638847,0.0477977581322193,0.0496001467108727
455,0.0489023439586163,0.0487982556223869,0.0494024604558945,0.0470982044935226,0.0499743148684502
456,0.050124779343605,0.0486046187579632,0.0462206341326237,0.0459502562880516,0.0484184622764587
457,0.0487759746611118,0.0465724617242813,0.0465234518051147,0.0460635460913181,0.0480505786836147
458,0.0470329523086548,0.0456076487898827,0.0485545545816422,0.0473019555211067,0.0490150228142738
459,0.0470435246825218,0.0470852479338646,0.0488892309367657,0.0485864393413067,0.0499110855162144
460,0.0476391315460205,0.0472325347363949,0.0450823158025742,0.0475445240736008,0.0468888580799103
461,0.0493308119475842,0.0463970340788364,0.0444715470075607,0.0467666536569595,0.0448844730854034
462,0.0508367344737053,0.0456862784922123,0.0462868995964527,0.0471718907356262,0.0456771701574326
463,0.0504059717059135,0.0461208373308182,0.0464077889919281,0.0483214668929577,0.0484856627881527
464,0.0484211668372154,0.0451686978340149,0.0462509021162987,0.0468487627804279,0.0472692959010601
465,0.0474706515669823,0.0451711490750313,0.0464624911546707,0.045374471694231,0.0470167398452759
466,0.0480998419225216,0.0462673231959343,0.0471035167574883,0.0455765761435032,0.0489924810826778
467,0.048437312245369,0.0459430105984211,0.0475950501859188,0.0474006198346615,0.049491573125124
468,0.0479208789765835,0.0471378676593304,0.0460114739835262,0.0472242906689644,0.0477247573435307
469,0.0472183600068092,0.0478399321436882,0.0457971096038818,0.0464355982840061,0.0463644973933697
470,0.0470930859446526,0.0470585227012634,0.0484111793339252,0.0466770566999912,0.0475438684225082
471,0.0478155948221684,0.0492639355361462,0.0474086739122868,0.0475040599703789,0.0506825782358646
472,0.0488982945680618,0.0489098839461803,0.046884261071682,0.0474690981209278,0.050343681126833
473,0.0491610839962959,0.0473638102412224,0.047315951436758,0.0470112599432468,0.0479451455175877
474,0.0477474480867386,0.0479260236024857,0.047783475369215,0.0471643134951591,0.0475031733512878
475,0.0472083352506161,0.0455537363886833,0.0489510744810104,0.0469072572886944,0.047911748290062
476,0.0481708496809006,0.045026570558548,0.0486370399594307,0.0461519062519073,0.0479429140686989
477,0.0497068166732788,0.0473014302551746,0.0474229492247105,0.0453110001981258,0.0480362437665462
478,0.0495488308370113,0.0486596040427685,0.0487358458340168,0.0452431961894035,0.0502070374786854
479,0.0492756552994251,0.0488320402801037,0.0475764907896519,0.0467171706259251,0.0492567010223866
480,0.0486362762749195,0.0485161952674389,0.0460866279900074,0.0480224937200546,0.0472310334444046
481,0.047640148550272,0.0484685003757477,0.0466360151767731,0.048189602792263,0.0467027612030506
482,0.0480563640594482,0.0487811714410782,0.0486950501799583,0.0496019311249256,0.0478632226586342
483,0.0468961969017982,0.0499436743557453,0.0495065189898014,0.0492921881377697,0.0477280877530575
484,0.0461920090019703,0.050445307046175,0.0492428131401539,0.0483940951526165,0.0474905855953693
485,0.0488822609186172,0.0486152358353138,0.0491761155426502,0.0492075011134148,0.0493500716984272
486,0.0490461178123951,0.0474847443401814,0.0479407235980034,0.0493226461112499,0.0491805970668793
487,0.0476148650050163,0.0471103973686695,0.0474342778325081,0.0480744615197182,0.0484400056302547
488,0.0468268878757954,0.0472841262817383,0.0481843128800392,0.0465641655027866,0.0483594574034214
489,0.0495120771229267,0.0477759651839733,0.0489993914961815,0.0475421771407127,0.049372810870409
490,0.0499194785952568,0.0482518821954727,0.0500477701425552,0.0488227121531963,0.0492250546813011
491,0.0499615930020809,0.0487492084503174,0.0505661144852638,0.0494538992643356,0.0492344163358212
