Wavelength,Reflectance_1,Reflectance_2,Reflectance_3,Reflectance_4,Reflectance_5
350,0.105407349765301,-0.0299336835741997,0.0873353257775307,-0.0576971955597401,0.11548587679863
351,0.152522668242455,0.0186755545437336,0.121887594461441,0.0650789439678192,0.127247676253319
352,0.132514268159866,-0.0861329957842827,0.148448646068573,0.0881221517920494,-0.0342837683856487
353,0.0692319422960281,-0.0604335702955723,0.227517202496529,0.107224576175213,-0.0568282194435596
354,0.0485159419476986,0.044907484203577,0.258328795433044,0.15827189385891,0.0111034428700805
355,0.102985143661499,0.0797329321503639,0.168475225567818,0.230758756399155,0.000631348637398332
356,0.0519892498850822,0.0610144473612309,0.102210462093353,0.101975247263908,0.0506901033222675
357,0.0865646973252296,0.0789695978164673,0.100787222385406,0.111533746123314,0.0794190019369125
358,0.164168685674667,0.0935439318418503,0.102773636579514,0.196792349219322,0.0611440315842628
359,0.126490727066994,0.0180078353732824,0.0231772493571043,0.0896486565470695,0.0284916013479233
360,0.061431810259819,0.0362027063965797,0.00128241756465286,0.0576368980109692,0.0352061204612255
361,0.0390716753900051,0.0525188781321049,0.0310801900923252,0.0550895817577839,0.0538742169737816
362,0.0696433186531067,0.0331862308084965,0.0686218068003654,0.0488550178706646,0.0653670579195023
363,0.1161268055439,0.0302133951336145,0.0546657629311085,0.0543740019202232,0.0680018216371536
364,0.109505206346512,0.0618632845580578,0.064565896987915,0.0479938425123692,0.0736487880349159
365,0.0836941972374916,0.0740197077393532,0.0813435837626457,0.0514353290200233,0.0633538886904716
366,0.067273423075676,0.0438693054020405,0.0806093961000443,0.0706065371632576,0.0359360203146935
367,0.0394975766539574,0.0371053032577038,0.052649237215519,0.0639396831393242,0.0369740463793278
368,0.0351692214608192,0.0334320887923241,0.0343531742691994,0.0511563122272491,0.043599933385849
369,0.0428234301507473,0.0341898426413536,0.0423755422234535,0.0455511622130871,0.0481336154043674
370,0.0437936559319496,0.0435958877205849,0.0723012909293175,0.0529960133135319,0.048724502325058
371,0.0467600934207439,0.0522205606102943,0.0628388747572899,0.0583706311881542,0.0472794659435749
372,0.0519986748695374,0.0537663586437702,0.057563528418541,0.0570106692612171,0.0493111051619053
373,0.0566027425229549,0.0484401732683182,0.0592734701931477,0.0524601936340332,0.0497988425195217
374,0.0573720037937164,0.0415901951491833,0.0478263013064861,0.052055086940527,0.0405857339501381
375,0.0611140169203281,0.0523854568600655,0.0544230192899704,0.0590275749564171,0.0436662249267101
