Wavelength,Reflectance_1,Reflectance_2,Reflectance_3,Reflectance_4,Reflectance_5
350,-0.117820665240288,0.0171006433665752,-0.244868636131287,0.0792720839381218,0.13281375169754
351,-0.079071007668972,0.116068221628666,0.0638480857014656,0.131107404828072,0.339746296405792
352,0.0186601839959621,0.110484659671783,-0.113202773034573,0.0400031059980392,0.185333922505379
353,0.102617435157299,0.0825087055563927,-0.0588355101644993,0.0151546355336905,0.10706976801157
354,0.140794426202774,0.0320570804178715,0.101380713284016,0.0275975707918406,0.114907592535019
355,0.123392179608345,-0.0543844550848007,0.0917719900608063,0.0057524791918695,0.0918107852339745
356,0.0815886408090591,0.0574846751987934,0.134846180677414,0.0363599434494972,0.0669536888599396
357,0.0591707937419415,0.138210251927376,0.121179908514023,0.0840909257531166,0.0863337144255638
358,0.0466409213840961,0.145109564065933,0.0600924901664257,0.0915710851550102,0.108798697590828
359,0.0219569150358438,0.119380690157413,0.00070646358653903,0.0108533669263124,0.0768157094717026
360,0.00747759500518441,0.104535803198814,-0.0095544895157218,0.0462033040821552,0.0695811286568642
361,0.0218472052365541,0.0540258623659611,0.0201394613832235,0.0779491439461708,0.050696212798357
362,0.0451978743076324,-0.00250543677248061,0.0535154119133949,0.049646895378828,0.0276317223906517
363,0.0303561929613352,0.0384130105376244,0.0516620799899101,0.0111551834270358,0.0617263093590736
364,0.0338986441493034,0.0586446300148964,0.0297754518687725,0.0441676788032055,0.06153903901577
365,0.0480060689151287,0.0615175701677799,0.024809405207634,0.064044252038002,0.0528372153639793
366,0.0556308627128601,0.0593215823173523,0.0473524704575539,0.0270514953881502,0.0572548322379589
367,0.0362753607332706,0.0379980020225048,0.0543618910014629,0.0137446466833353,0.0525037236511707
368,0.0353591740131378,0.0300486423075199,0.0435511842370033,0.0248377341777086,0.0461005829274654
369,0.0389111489057541,0.0382649600505829,0.0392983108758926,0.0434002690017223,0.0477492809295654
370,0.0275381579995155,0.0521525703370571,0.0567030794918537,0.049513466656208,0.0603735223412514
371,0.036822248250246,0.0504179783165455,0.0404190495610237,0.0371449887752533,0.0610852837562561
372,0.0393884666264057,0.0541241392493248,0.0361794456839561,0.0390215739607811,0.0495555065572262
373,0.0384299159049988,0.0594445429742336,0.0452875047922134,0.0501277260482311,0.0387298613786697
374,0.0523560270667076,0.0495777800679207,0.0417007319629192,0.0451031178236008,0.0449089594185352
375,0.0470096468925476,0.038870070129633,0.036182913929224,0.0431657508015633,0.0496999099850655
376,0.0411989986896515,0.0406577549874783,0.0342115946114063,0.0469356030225754,0.0478886961936951
377,0.0432921014726162,0.0514174737036228,0.0370074845850468,0.0520629808306694,0.0428397543728352
378,0.0417073294520378,0.0481840893626213,0.0408578589558601,0.048651397228241,0.0459358654916286
379,0.0442759618163109,0.0436384044587612,0.0430798269808292,0.0431932546198368,0.0554055906832218
380,0.0462436601519585,0.0444685518741608,0.0464980155229568,0.0436721369624138,0.0590033605694771
381,0.0441310033202171,0.0502010956406593,0.0508241355419159,0.0501563362777233,0.051328781992197
